Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
28648,Eye on Air,,1 - 10,1.91308,2,1.91308,venture_unknown,Late Stage Venture,1.0,,crunchbase,Enschede,Netherlands,WEM,,,Mainport Innovation Fund,,Overijssel,a9b68aac3055f5f1de24369cee08bd21,,eye-on-air
28649,AOMS Technologies Inc.,,11 - 50,3.932156,2,3.224473,venture_a,Early Stage Venture,2.0,6281612.0,crunchbase,Toronto,Canada,Canada,,,GreenSky Capital;Brightspark Ventures,,Ontario,d88a987e21dd7c245023f28057dbf776,,aoms-technologies
28650,Cylite,,11 - 50,0.0,1,0.0,venture_b,Early Stage Venture,1.0,24801100.0,crunchbase,Notting Hill,Australia,Oceania,,,Main Sequence Ventures,,Victoria,c44c6074175c71975abde172ac3d0635,VIC 3168,cylite
28651,Intellijoint Surgical,,101 - 250,15.025,3,11.0,venture_a,Early Stage Venture,,5260895.0,crunchbase,Waterloo,Canada,Canada,"[' Avenir Medical, Inc']",,,,Ontario,406a1c8888efe8df93d8a74b6d0e136a,N2V 2A9,intellijoint-surgical
28652,Peeper,,11 - 50,1.445,4,0.35,venture_a,Early Stage Venture,1.0,32746142.0,crunchbase,Seoul,South Korea,Korea,,,ActnerLab,,Seoul-t'ukpyolsi,bf8afcbd9cadf2fd22e3cbfb3d133e77,06112,taggle-5
28653,TrapX Security,,51 - 100,47.71,4,18.0,venture_c,Late Stage Venture,6.0,4703797.0,crunchbase,San Jose,United States,US-West,,Northern California,Ibex Investors;BRM Capital;Opus Capital;Intel Capital;Strategic Cyber Ventures;Liberty Technology Venture Capital,,California,a0948a740312491901d4720e75f90436,95128,trapx-security
28654,Eatigo,,51 - 100,25.5,3,10.0,venture_b,Early Stage Venture,1.0,103147.0,crunchbase,Bangkok,Thailand,Asean,['Eatigo'],,TripAdvisor,,Krung Thep,cbdf198213925eea74ceda0b17018536,10110,eatigo
28655,Mavencare,,51 - 100,0.0,2,0.0,venture_a,Early Stage Venture,2.0,1522043.0,crunchbase,Toronto,Canada,Canada,,,FJ Labs;DN Capital,,Ontario,64a43b355903abe572d188494cf04d8e,M5E 1B3,mavencare
28656,"POLYGLOTS, Inc.",,,1.02696,4,0.585148,venture_a,Early Stage Venture,4.0,1595502.0,crunchbase,Tokyo,Japan,Japan,,,PE&HR;PiPEDO HD;QB Capital,"Huang, Robert",Tokyo,ec3e7ecaa2df14e285baad5122a42ce8,103-0004,polyglots-inc
28657,TruRating,,51 - 100,21.563114,5,12.52401,venture_a,Early Stage Venture,1.0,4825769.0,crunchbase,London,United Kingdom,UK&I,,,Sandaire,,England,45d7d2dcfbadcace717d54b70651e072,EC3A 4AF,trurating
28658,UgenTec,,11 - 50,13.138587,6,9.226817,venture_a,Early Stage Venture,6.0,10018577.0,crunchbase,Hasselt,Belgium,WEM,,,imec;University of Leuven;Gemma Frisius Fund;Limburgse Reconversie Maatschappij,"Verrelst, Herman;Vereecken, Annie",Limburg,97cb40e2158c1bc772f40c132047b6ac,3500,ugentec
28659,Aston EyeTech Ltd,,1 - 10,6.98735,3,6.6085119999999975,venture_a,Early Stage Venture,1.0,9646556.0,crunchbase,Birmingham,United Kingdom,UK&I,['EYOTO'],,Mercia Technologies,,Birmingham,619214afb25fb9ff8ffbf1e3d1ae3948,B7 4BB,aston-eyetech-ltd
28660,Scaled Risk,,11 - 50,3.43942,2,3.43942,venture_unknown,Late Stage Venture,1.0,25349473.0,crunchbase,Paris,France,WEM,,,ODYSSEE VENTURE,,Ile-de-France,7536bee20f80320445ade9fb36af2a69,75002,scaled-risk
28661,Arcterus,,11 - 50,3.445949,5,0.878949,venture_c,Late Stage Venture,3.0,8553669.0,crunchbase,Tokyo,Japan,Japan,,,Shinsei Corporate Investment Limited;Z-kai;Shinsei Bank,,Tokyo,70afe2528b796f611bcc94d537c78c00,158-0082,arcterus
28662,WINGIT,,11 - 50,6.036803,7,0.8972190000000001,venture_a,Early Stage Venture,,,crunchbase,Paris,France,WEM,,,,,Ile-de-France,a81ed158f6181d254fccb3282d59d705,75003,wingit
28663,Homebase,,11 - 50,28.0,3,20.0,venture_b,Early Stage Venture,4.0,20523.0,crunchbase,San Francisco,United States,,['Pioneer Works'],,Baseline Ventures;Cowboy Ventures;Khosla Ventures;Bain Capital Ventures,,California,0042f9e84859686dfa8e054717fda92e,,homebase
28664,Jopwell,,11 - 50,11.87,4,7.5,venture_a,Early Stage Venture,10.0,535925.0,crunchbase,New York,United States,,,,Total Access Fund;Valar Ventures;Blue Ivy Ventures;Alumni Ventures Group;Andreessen Horowitz;Y Combinator;Kapor Capital;SJF Ventures;Cue Ball;Omidyar Network,,New York,b17e0ba521de290d32783bf2ffb3eefe,,jopwell
28665,Emarsys,,501 - 1000,55.3,2,22.3,venture_b,Early Stage Venture,,332673.0,crunchbase,Vienna,Austria,GSA,['Emarsys eMarketing Systems AG '],,,,Wien,363e3ebdbff63f9f5d921ba61f5cb739,,emarsys
28666,Broadly,,101 - 250,20.629,4,10.0,venture_b,Early Stage Venture,3.0,205900.0,crunchbase,Oakland,United States,US-West,,Northern California,Calibrate Ventures;Team Builder Ventures;Foundry Group,,California,bad9aff301eb25c6ea215de075356c84,94612,broadly
28667,Cacco Inc.,,,5.343465,2,3.3988080000000003,venture_unknown,Late Stage Venture,3.0,3242406.0,crunchbase,Tokyo,Japan,Japan,,,SBI Investment;Nippon Venture Capital;Shizuoka Capital Wealth Management,,Tokyo,a91f199b0b049b1ba9a35c0a9de77121,1070051,cacco-inc
28668,Gemstone Biotherapeutics,,1 - 10,3.625,4,0.25,venture_unknown,Late Stage Venture,1.0,27507216.0,crunchbase,Baltimore,United States,US-East,"['Hydro3Labs LLC', 'Chiron Labs LLC', 'Gemstone Therapeutics LLC']",Mid-Atlantic,University System of Maryland,,Maryland,b4eee7ac7e55fcaaf9084d69e08ef8d7,21211,gemstone-biotherapeutics
28669,Twiga Foods,,251 - 500,67.1,10,23.75,venture_unknown,Late Stage Venture,4.0,1072726.0,crunchbase,Nairobi,Kenya,Africa,['Twiga'],,Creadev;TLcom Capital Partners;IFC Venture Capital Group;Goldman Sachs,,Nairobi Area,2b05de18efc26b424b7ab4431e068c8d,,twiga-foods
28670,IRYSTEC,,1 - 10,5.3353660000000005,4,5.020414,venture_a,Early Stage Venture,5.0,,crunchbase,Montréal,Canada,Canada,,,Whitecap Venture Partners;BDC Venture Capital;Purple Angel;Skunkworks Investment Corporation,"Grenon, Jean-François",Quebec,3c3f97e7ee27b8b1fe1b4863b6451710,H4C 2K1,irystec
28671,Actility,,101 - 250,104.133672,4,75.0,venture_d,Late Stage Venture,12.0,1167976.0,crunchbase,Paris,France,WEM,,,Ginko Ventures;Swisscom Ventures;BNP Paribas Private Equity;Cisco Investments;Orange Digital Ventures;Idinvest Partners;Robert Bosch Venture Capital;Foxconn Technology Group;Creadev;Bpifrance;Inmarsat Plc;KPN Ventures,,Ile-de-France,d214960baa469f5260c0fa9d6e61fa54,75009,actility
28672,FaceIT,,101 - 250,29.0,3,12.0,venture_b,Early Stage Venture,2.0,,crunchbase,London,United Kingdom,UK&I,['FACEIT'],,Makers Fund;LionTree Partners,,England,65d62fca065d4ebc24b1f890588f1952,SW1P 4QP,faceit
28673,CyMedica,,11 - 50,21.496136,3,3.996136,venture_unknown,Late Stage Venture,,29713340.0,crunchbase,Scottsdale,United States,US-West,['CyMedica Orthopedics'],Mountain Desert,,,Arizona,2cd41889754bbf94f883a3f5e9c24bad,85255,cymedica-orthopedics
28674,Tutorful,,11 - 50,5.776053,5,4.0348760000000015,venture_a,Early Stage Venture,1.0,85250.0,crunchbase,Sheffield,United Kingdom,UK&I,,,NVM Private Equity,,Sheffield,ec960df7882f39899edad99548cbe207,S1 4LA,tutora-ltd
28675,Prismo Systems Inc.,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,8817405.0,crunchbase,Santa Clara,United States,,,,EVO Venture Partners,,California,335366ccf7449b5927e7b0bcb6a3d47f,,prismo-systems-inc
28676,"Zebit, Inc.",,51 - 100,90.115277,3,5.115277,venture_a,Early Stage Venture,4.0,58469.0,crunchbase,San Diego,United States,US-West,['Zebit'],Pacific Southwest (Orange County and San Diego),Crosslink Capital;Ulu Ventures;Wildcat Venture Partners;Leapfrog Ventures,,California,0220ac1ddfdcb140bde718778600549f,92121,zebit-inc
28677,Foodvisor,,1 - 10,5.712119,4,4.429399,venture_unknown,Late Stage Venture,1.0,3693443.0,crunchbase,Paris,France,WEM,,,Demeter,,Ile-de-France,0f3383c4e6dcdb429f6536b001a4faeb,75011,foodvisor
28678,Wikiglobal,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Midrand,South Africa,Africa,['WIKI'],,Manteecorp,,NA - South Africa,396fb7eed7dbd81e42751cbe81b1725c,1684,wikiglobal
28679,Doppel,,1 - 10,0.173986,4,0.0,venture_unknown,Late Stage Venture,1.0,2063933.0,crunchbase,London,United Kingdom,UK&I,,,Angel Academe,,England,eafe14c13963bd6785845c224f2d76b8,,team-turquoise
28680,MODE,,1 - 10,5.575,4,0.5,venture_a,Early Stage Venture,1.0,15626054.0,crunchbase,San Mateo,United States,US-West,,Northern California,Compound,,California,181125e9a82d567d606c6c316fa6c927,94403,mode-inc
28681,Lu.com,,501 - 1000,3015.0,3,39400.0,venture_c,Late Stage Venture,10.0,188399.0,crunchbase,Shanghai,China,Greater China,"['陆金所', 'Lufax', 'Lujinsuo', '上海陆家嘴国际金融资产交易市场股份有限公司']",,Macquarie Group;UBS;SBI Group;LionRock Capital (Hong Kong);Qatar Investment Authority;Primavera Capital Group;UOB Venture;All-Stars Investment;JP Morgan Chase;Goldman Sachs,,Shanghai,de6a4a1f4890be7e6654f8442e479e1d,200120,lufax
28682,Imagimob,,1 - 10,2.693956,5,1.115235,venture_unknown,Late Stage Venture,,4036572.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,ce2512e4c95dd15120730e50d44f13cd,111 38,imagimob
28683,OTI Lumionics,,11 - 50,0.0,3,0.0,venture_a,Early Stage Venture,4.0,14884201.0,crunchbase,Toronto,Canada,Canada,,,Anzu Partners;China Electronics Corporation (CEC);Draper Dragon;Struck Capital,,Ontario,eef71abe32aaeed027ce1638cc345f1e,,oti-lumionics
28684,NEXT Trucking,,101 - 250,124.26,5,500.0,venture_c,Late Stage Venture,4.0,476117.0,crunchbase,El Segundo,United States,,,,Sequoia Capital;GLP;Brookfield Asset Management,"Yue, Jay",California,ff0dc3845bea12bb0d3214260e268d6d,,next-trucking
28685,Tazasabzi,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Mumbai,India,India,,,Brand Capital,,Maharashtra,2d049163b8bf4a970385e537eb15c3ad,,tazasabzi
28686,Ozone Promenade,,101 - 250,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Bangalore City,India,India,,,Brand Capital,,Karnataka,832994dc427c7c2c64827aaa148239d8,560 042,ozone-group-real-estate-developers-builders-in-bangalore-chennai
28687,Crowdfox,,101 - 250,11.255215,3,5.59741,venture_a,Early Stage Venture,1.0,462843.0,crunchbase,Köln,Germany,GSA,,,TAKKT AG,,Nordrhein-Westfalen,bbd6f51fd1e0c2dcb2f13f6c9ff33186,50670,crowdfox
28688,Pismo,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,1.0,2141249.0,crunchbase,São Paulo,Brazil,Latam South,['Pismo Soluções Tecnológicas'],,Redpoint eventures,,Sao Paulo,2da99816f2814ae65b4a084707097ed4,04533-000,pismo
28689,Lucky Day,,11 - 50,0.0,4,0.0,venture_b,Early Stage Venture,,595891.0,crunchbase,Los Angeles,United States,,,,,,California,6b064d1c4529d0f83c4bdf286148fcb5,,lucky-day
28690,WISTLA,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,16343741.0,crunchbase,London,United Kingdom,UK&I,,,PeaceTech Accelerator,,England,4c6959c96083ed51d3c1c7928411393d,W1T 4HD,wistla
28691,honeygrow,,101 - 250,51.0,3,6.0,venture_unknown,Late Stage Venture,,673685.0,crunchbase,Philadelphia,United States,US-East,,Greater Philadelphia,,,Pennsylvania,3826eca93eb0118a76c1667fc2ddf0ff,19102,honeygrow
28692,Cure Forward,,11 - 50,31.82505,5,4.4999970000000005,venture_unknown,Late Stage Venture,,,crunchbase,Boston,United States,US-East,,New England,,,Massachusetts,eb8e95847642c7cae2347e0910dfb7d9,02210,cure-forward
28693,ViaBlitz Inc. DBA BlitzIt,,11 - 50,0.219,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Kirkland,United States,US-West,,Pacific Northwest,Puget Sound Venture Club,,Washington,309927faad1ec82dfd39262404293acd,98034,viablitz
28694,Red Sift,,11 - 50,10.836215,4,8.836215,venture_a,Early Stage Venture,4.0,1495029.0,crunchbase,London,United Kingdom,UK&I,,,White Star Capital;In-Q-Tel;MMC Ventures;Oxford Capital Partners,,England,d47a2b188b7daefed0ea7727185d9364,W1B 5AN,redsift
28695,Minute,,11 - 50,12.0,2,8.0,venture_b,Early Stage Venture,3.0,1504517.0,crunchbase,Tel Aviv,Israel,Israel,,,Infront Sports & Media;Ansonia Holdings,"Shabtai, Gilad",Tel Aviv,20cb9303c4b0d9e51f8cbcf467a5ccc6,,minute
28696,Blackdove,,1 - 10,0.2605,2,0.0,venture_unknown,Late Stage Venture,1.0,4662582.0,crunchbase,Miami,United States,,,,Miami Angels,,Florida,850b80873db9e61c385aa3ae5584042e,,blackdove
28697,AgileSwitch,,11 - 50,0.8,6,0.0,venture_a,Early Stage Venture,,,crunchbase,Philadelphia,United States,US-East,,Greater Philadelphia,,,Pennsylvania,2e44dec509f7d24f1762b6ea4e656c4d,19103,agileswitch
28698,Komprise,,51 - 100,42.0,3,24.0,venture_c,Late Stage Venture,4.0,278522.0,crunchbase,Campbell,United States,US-West,,Northern California,Western Digital Capital;Walden International;Top Tier Capital Partners;Canaan Partners,,California,6cf186d1ae519f62526f9a334910e32b,95008,komprise
28699,Scrive,,11 - 50,1.951316,3,1.134316,venture_unknown,Late Stage Venture,,121832.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,9c04cddf5932d77a51734a761943e1fd,11123,scrive-ab
28700,Sourcepoint,,11 - 50,26.0,2,16.0,venture_b,Early Stage Venture,5.0,2257996.0,crunchbase,New York,United States,US-East,,New York,Accel;Spark Capital;Foundry Group;Northzone;Greycroft,,New York,2db6a201c84c36c53ead5947bf303bad,10001,sourcepoint
28701,Fuse Universal,,101 - 250,30.0,3,0.0,venture_unknown,Late Stage Venture,1.0,104429.0,crunchbase,Shoreditch,United Kingdom,UK&I,"['Fuse', 'Fusion Universal']",,Edenred Capital Partners,,Hackney,c98eaf0f54a6e03b08b8a6cc501ab0fc,EC2A 3LT,fuse-universal
28702,HR Path,,251 - 500,149.80992,3,31.772997,venture_unknown,Late Stage Venture,3.0,1081468.0,crunchbase,Paris,France,WEM,,,Societe Generale Capital Partners;Ardian;Activa Capital,,Ile-de-France,120ce722ba4e38abe9fc0b4de8d05071,75015,hr-path
28703,VionX Energy,,11 - 50,114.170577,3,25.970672,venture_unknown,Late Stage Venture,3.0,6949100.0,crunchbase,Woburn,United States,US-East,,New England,NYSERDA;VantagePoint Capital Partners;Starwood Energy Group Global,,Massachusetts,115e71681e941ab96f3ef1a86af26efc,01801,vionx-energy
28704,MicroOptx,,,16.204237,2,13.804237,venture_unknown,Late Stage Venture,,20446103.0,crunchbase,Maple Grove,United States,US-Central,['NanOptx'],Heartland,,,Minnesota,d05c6aad88d6f4fec76b81ea2065f3b5,55311,microoptx
28705,Silexica,,51 - 100,29.360037,4,18.0,venture_b,Early Stage Venture,5.0,1015968.0,crunchbase,Cologne,Germany,GSA,,,DSA Invest;Paua Ventures;Seed Fond Aachen;EQT Ventures;Merus Capital,,Nordrhein-Westfalen,0a49651b2b99a0bebf76cc0fe3f1b8ae,50825,silexica
28706,Mon Purse,,1 - 10,3.1,2,3.1,venture_a,Early Stage Venture,5.0,748822.0,crunchbase,Alexandria,Australia,Oceania,,,Macdoch Ventures,"Krecklenberg, Rolf;Hammer, Justus;Leibovich, Gabby;Lui, Jonathan",New South Wales,76d842cc529432afbc998d9d9a79325d,NSW 2015,mon-purse
28707,Twikey,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,738130.0,crunchbase,Ghent,Belgium,WEM,,,Ark Angels Activator Fund,,Oost-Vlaanderen,922c8b660aaaa9d3278a5eb1b8c6d982,9000,twikey
28708,Dauntless Pharmaceuticals,,11 - 50,40.000195,3,25.0,venture_a,Early Stage Venture,2.0,33569603.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),Sofinnova Investments;Canaan Partners,,California,fc4cd75d073f3048f3f6b9d29aa8c176,92130,dauntless-1
28709,Kolo Medical,,1 - 10,3.5,2,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,San Jose,United States,US-West,['Kolo Technologies'],Northern California,TSVC,,California,f65d824e7ad71ecc3c16d149396717a2,95131,kolo-medical-2
28710,Nickis.com,,11 - 50,6.982858,1,6.982858,venture_b,Early Stage Venture,1.0,349276.0,crunchbase,München,Germany,GSA,,,Ataraxy Ventures Limited,,Bayern,d17202c590a2939c1fa88127b7787b3c,83700,nickis-com
28711,PhysioCue,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,22877021.0,crunchbase,Sunnyvale,United States,US-West,,Northern California,TSVC,,California,22d4eae8775002dd928ceab204f4b019,94085,physiocue
28712,Cureseq,,11 - 50,0.7,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Brisbane,United States,US-West,,Northern California,TSVC,,California,4322b9994cac3cbfb2e8e7997ab84d90,94005,cureseq
28713,UrComped,,1 - 10,0.96,4,0.65,venture_unknown,Late Stage Venture,1.0,272247.0,crunchbase,Farmers Branch,United States,,,,RevTech Ventures,,Texas,048e9e0126fe5d8e538d0798919ec28f,,urcomped
28714,Cassia Networks,,11 - 50,20.3,6,10.0,venture_b,Early Stage Venture,1.0,1490518.0,crunchbase,San Jose,United States,US-West,,Northern California,Wu Capital,,California,d42ca69d86bd5e07ec8ef790d794f74b,95112,cassia-networks
28715,DeskForce,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,1.0,3177119.0,crunchbase,Jerusalem,Israel,Israel,['Innitel'],,Cornerstone Venture Partners,,Yerushalayim,d1188ca3cfe53b5eb32b42ff8e773350,,Deskforce
28716,FlexCareers,,1 - 10,4.5,1,4.5,venture_unknown,Late Stage Venture,,901410.0,crunchbase,Sydney,Australia,Oceania,['Flexpert Careers'],,,,New South Wales,7e949b2faeb6172e2618827fd4c0a08a,,flexpert-careers
28717,Boostinsider,,11 - 50,3.3,2,1.8,venture_a,Early Stage Venture,,,crunchbase,Burlingame,United States,US-West,"['SocialBook', 'SocialBook.io']",Northern California,,,California,a3a2f9570c738d33bea89e96e2b860b4,94010,boostinsider
28718,Fraud Protection Network,,1 - 10,0.94893,1,0.94893,venture_unknown,Late Stage Venture,,11708110.0,crunchbase,Hallandale,United States,US-Central,,Florida,,,Florida,aae09ec0ba9e340f899beee27dc6d94d,33009,fraud-protection-network
28719,Housejoy,,101 - 250,30.24,3,3.24,venture_b,Early Stage Venture,6.0,287959.0,crunchbase,Bengaluru,India,India,,,Growth Story;Vertex Ventures Southeast Asia & India;Sama Capital;Vertex Ventures;Qualcomm Ventures;Matrix Partners India,,Karnataka,f563f62006a126beed5919d5023b4e00,560071,housejoy
28720,IMCS Group,,101 - 250,1.55,2,1.0,venture_unknown,Late Stage Venture,,6022291.0,crunchbase,Irving,United States,US-West,,Southwest,,,Texas,0c51f90902b88e3808e3a151ae65b9df,75063,imcs-group
28721,Intelligent Positioning,,11 - 50,4.3577059999999985,2,3.963313,venture_a,Early Stage Venture,,,crunchbase,Brighton,United Kingdom,UK&I,,,,,East Sussex,46bbf91560fa02a758c0f87d32d43e4c,BN1 4EA,intelligent-positioning
28722,Homage,,11 - 50,14.15,4,10.0,venture_b,Early Stage Venture,4.0,12569936.0,crunchbase,Singapore,Singapore,Asean,['Homage'],,EV Growth;KDV Capital;HealthXCapital;Alternate Ventures,,Central Region,3142f9291e7fb14ebd08a7472635228d,,homage
28723,StarLeaf,,101 - 250,40.0,2,40.0,venture_unknown,Late Stage Venture,2.0,271297.0,crunchbase,Watford,United Kingdom,UK&I,,,Grafton Capital;Highland Europe,,Hertford,3920042586e124b05fc0d6bcda29c311,WD18 8YN,starleaf
28724,INSTO,,11 - 50,2.0,3,0.0,venture_unknown,Late Stage Venture,1.0,2935965.0,crunchbase,San Jose,United States,,,,Plug and Play,,California,019c478210b51c3051e0b54aad5adbe3,95112-4935,installments-inc
28725,Paddl Co.,,11 - 50,3.462575,4,0.65,venture_unknown,Late Stage Venture,,2563742.0,crunchbase,Melbourne,Australia,Oceania,['paddl.com'],,,,Victoria,86f3da08ba32193c6685ae15aa4cb618,3181,paddl
28726,Elsa,,1 - 10,10.25,7,7.0,venture_a,Early Stage Venture,3.0,331481.0,crunchbase,San Francisco,United States,US-West,,Northern California,SOSV;Gradient Ventures;Monk’s Hill Ventures,,California,9bb97b992b6588a6917054000aa4f1aa,94131,elsa
28727,Grabr,,11 - 50,15.2,5,1.0,venture_unknown,Late Stage Venture,1.0,75716.0,crunchbase,San Francisco,United States,US-West,,Northern California,SDVentures,,California,421ada99dc1b27447319b47545f9aae1,94111,grabr
28728,OJO Labs,,251 - 500,71.5,3,45.0,venture_c,Late Stage Venture,4.0,1119717.0,crunchbase,Austin,United States,US-West,['OJO Labs'],Central Texas,Northwestern Mutual Future Ventures;RBC Capital;Realogy Holdings;LiveOak Venture Partners,,Texas,a13ad16cbdf5805178e1d84aa73a39b2,78704,ojo-labs-inc
28729,Belong,,11 - 50,15.0,3,0.0,venture_unknown,Late Stage Venture,1.0,1295844.0,crunchbase,Bangalore,India,India,,,InnoVen Capital,,Karnataka,ce34d0876d3f256e7cecbb3de3714553,560075,belong
28730,Patients' & Consumers' Pharma,,11 - 50,3.264232,3,2.209232,venture_unknown,Late Stage Venture,,,crunchbase,Dayton,United States,US-Central,,East Central,,,Ohio,9815e07558b45064f108d2c5b2aa7e24,45459,patients-consumers-pharma
28731,Kwikbit,,11 - 50,4.05875,2,2.32375,venture_unknown,Late Stage Venture,,21829187.0,crunchbase,Minneapolis,United States,US-Central,['MAX4G'],Heartland,,,Minnesota,0123a451479fe576039c3abe4900f83d,55439,max4g
28732,Analytics 4 Life,,11 - 50,28.990064,3,20.026996,venture_b,Early Stage Venture,,2337694.0,crunchbase,Toronto,Canada,Canada,,,,,Ontario,a02b71c87d4a0c51f8eebb1d0053cca0,,analytics-for-life
28733,CropX,,11 - 50,22.924729,8,10.0,venture_b,Early Stage Venture,8.0,2789745.0,crunchbase,Netanya,Israel,Israel,['Varigate'],,GreenSoil Investments;Armada Capital;Tal Capital;Innovation Endeavors;Finistere Ventures;Germin8 Ventures;OurCrowd;Sumitomo Corporation,,HaMerkaz,3649dbe0efb27c8bd51494f7058ecdab,,cropx
28734,Taranis,,51 - 100,29.55,4,20.0,venture_b,Early Stage Venture,11.0,2414770.0,crunchbase,Tel Aviv,Israel,Israel,,,Vertex Ventures;Nutrien;Viola Ventures;Vertex Ventures Israel;Sumitomo Corporation;OurCrowd;Cavallo Ventures;Finistere Ventures;Mindset Ventures,"Gura, Eyal;Yarden, Gal",Tel Aviv,a23ec6ee639daaa76201273c05a9cde1,6971005,taranis-2
28735,Portworx,,51 - 100,55.5,3,27.0,venture_c,Late Stage Venture,6.0,693068.0,crunchbase,Los Altos,United States,US-West,,Northern California,Mayfield Fund;GE Ventures;Mubadala Capital | Ventures US;NetApp;Cisco;Sapphire Ventures,,California,d62387ed23c95a6c26a6a9e20f92c535,94022,portworx
28736,Easy Live,,1 - 10,3.812274,2,2.312274,venture_unknown,Late Stage Venture,2.0,,crunchbase,San Francisco,United States,US-West,,Northern California,Bpifrance;TRUST ESPORT,,California,8dd740a3172ec88496bb68b582e8f381,94107,easy-live
28737,Kepler Analytics,,11 - 50,6.0,2,4.0,venture_a,Early Stage Venture,1.0,7436837.0,crunchbase,Fitzroy,Australia,Oceania,,,Reinventure,,Victoria,89f611e5674db3ac0edbf6db50167436,3065,kepler-analytics
28738,Astronomer,,11 - 50,11.32,7,5.7,venture_unknown,Late Stage Venture,7.0,658220.0,crunchbase,Cincinnati,United States,US-Central,,East Central,Frontline Ventures;Grand Ventures;CincyTech;Wireframe Ventures;Refinery Ventures;Bain Capital Ventures;Sierra Ventures,,Ohio,c722be0ff7e8ccfbc319fe8dc2752cdb,45202,astronomer
28739,Pigu Group,,501 - 1000,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,15692.0,crunchbase,Kaunas,Lithuania,CESA,,,Goldfish Fund,,Kauno Apskritis,5b4569ac01dc602f0464e2a92bdc3993,"49438,",pigu-group
28740,OvuSense (Fertility Focus),,1 - 10,10.023982,7,8.40519,venture_a,Early Stage Venture,2.0,880597.0,crunchbase,Warwick,United Kingdom,UK&I,,,Upscale;Foresight Group,,Warwickshire,10073aa58c3b9432c442bc57baa72849,CV34 6UW,ovusense
28741,Stitch Health,,1 - 10,0.0,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,San Francisco,United States,US-West,,Northern California,Y Combinator;Benchmark,,California,b9afe6eeb30a7f77fec37761ca0af6d8,94105,stitchhealth
28742,IAM Robotics,,11 - 50,20.95,4,20.0,venture_unknown,Late Stage Venture,1.0,3291042.0,crunchbase,Sewickley,United States,US-Central,['IAM'],East Central,KCK,,Pennsylvania,20fcdb2d65739622daed4330d558ac1d,15143,iam-robotics
28743,Kinova Robotics,,11 - 50,25.0,1,25.0,venture_unknown,Late Stage Venture,4.0,1799257.0,crunchbase,Montréal,Canada,Canada,,,KTB Network;BDC Venture Capital;Fonds Manufacturier Québécois;Foxconn Technology Group,,Quebec,49965d75bed4068bd88e7807737ba7b4,J7H 1M7,kinova-robotics
28744,Yanolja,,1001 - 5000,248.5,3,1000.0,venture_d,Late Stage Venture,2.0,34686.0,crunchbase,Seoul,South Korea,Korea,,,Booking Holdings;GIC,,Seoul-t'ukpyolsi,0a062169d44f7055674d7783d6e8d81c,06176,yanolja
28745,Divvy Parking,,11 - 50,5.3,4,2.5,venture_b,Early Stage Venture,,1489063.0,crunchbase,Sydney,Australia,Oceania,,,,,New South Wales,6e84bca2ba404092ee4b630e28e03013,NSW 2000,divvy-parking
28746,Treebo Hotels,,501 - 1000,57.458,6,0.0,venture_unknown,Late Stage Venture,1.0,55423.0,crunchbase,Bengaluru,India,India,['Zipotel'],,InnoVen Capital,,Karnataka,fafac7941390f8764f0c7ccc493c70e7,560068,treebo-hotels
28747,Gladius Pharmaceuticals,,,3.328756,2,0.0,venture_unknown,Late Stage Venture,1.0,25201300.0,crunchbase,Montréal,Canada,Canada,,,Lumira Ventures,,Quebec,9ff2f7fab73b19d8730e7dfcd0d57644,H2X 3P9,gladius-pharmaceuticals
28748,The Agent,,11 - 50,10.110946,4,8.558347,venture_unknown,Late Stage Venture,3.0,4983432.0,crunchbase,Paris,France,WEM,,,Ventech;Generis Capital Partners;Bpifrance,,Ile-de-France,bee932b87528af4b96f535c8c0000271,75015,the-agent
